OBJECTID,TransOrder,POINT_X,POINT_Y,UniqueID,M_ft,Z_ft,Beach,Fema_VE_ft
366,1,6008189.785,1935834.902,366,5226.367629,204.5619965,Pomponio,23
367,1,6008193.026,1935834.395,367,5229.648263,207.5599976,Pomponio,23
368,1,6008196.268,1935833.888,368,5232.92917,209.0740051,Pomponio,23
369,1,6008199.509,1935833.38,369,5236.210128,211.2689972,Pomponio,23
370,1,6008202.75,1935832.873,370,5239.490712,208.772995,Pomponio,23
371,1,6008205.992,1935832.365,371,5242.77167,212.3200073,Pomponio,23
372,1,6008209.233,1935831.858,372,5246.052577,213.1600037,Pomponio,23
373,1,6008212.474,1935831.351,373,5249.33316,214.0240021,Pomponio,23
374,1,6008215.716,1935830.843,374,5252.614119,217.7359924,Pomponio,23
375,1,6008218.957,1935830.336,375,5255.895026,219.5209961,Pomponio,23
376,1,6008222.199,1935829.828,376,5259.175984,219.6470032,Pomponio,23
377,1,6008225.44,1935829.321,377,5262.456567,217.6419983,Pomponio,23
378,1,6008228.681,1935828.814,378,5265.737526,219.2969971,Pomponio,23
379,1,6008231.923,1935828.306,379,5269.018433,218.6289978,Pomponio,23
380,1,6008235.164,1935827.799,380,5272.299067,218.4420013,Pomponio,23
381,1,6008238.406,1935827.292,381,5275.579974,217.6940002,Pomponio,23
382,1,6008241.647,1935826.784,382,5278.860933,217.6940002,Pomponio,23
383,1,6008244.888,1935826.277,383,5282.141516,219.2059937,Pomponio,23
384,1,6008248.13,1935825.77,384,5285.422423,217.1470032,Pomponio,23
385,1,6008251.371,1935825.262,385,5288.703382,215.3040009,Pomponio,23
386,1,6008254.613,1935824.755,386,5291.984289,214.9120026,Pomponio,23
387,1,6008257.854,1935824.247,387,5295.264923,214.8500061,Pomponio,23
388,1,6008261.095,1935823.74,388,5298.54583,216.5899963,Pomponio,23
389,1,6008264.337,1935823.233,389,5301.826789,217.9669952,Pomponio,23
390,1,6008267.578,1935822.725,390,5305.107372,217.1999969,Pomponio,23
391,1,6008270.819,1935822.218,391,5308.38833,218.9290009,Pomponio,23
392,1,6008274.061,1935821.711,392,5311.669237,220.1649933,Pomponio,23
393,1,6008277.302,1935821.203,393,5314.949871,220.0119934,Pomponio,23
394,1,6008280.543,1935820.696,394,5318.230779,219.9960022,Pomponio,23
395,1,6008283.785,1935820.188,395,5321.511737,222.4609985,Pomponio,23
396,1,6008287.026,1935819.681,396,5324.792644,222.1139984,Pomponio,23
397,1,6008290.267,1935819.174,397,5328.073228,223.0789948,Pomponio,23
398,1,6008293.509,1935818.666,398,5331.354186,224.9539948,Pomponio,23
399,1,6008296.75,1935818.159,399,5334.635093,227.2250061,Pomponio,23
400,1,6008299.991,1935817.652,400,5337.915727,229.5579987,Pomponio,23
401,1,6008303.233,1935817.144,401,5341.196635,230.0240021,Pomponio,23
402,1,6008306.474,1935816.637,402,5344.477593,229.8840027,Pomponio,23
403,1,6008309.715,1935816.13,403,5347.758176,230.7169952,Pomponio,23
404,1,6008312.957,1935815.622,404,5351.039134,230.6699982,Pomponio,23
405,1,6008316.198,1935815.115,405,5354.320042,233.0050049,Pomponio,23
406,1,6008319.44,1935814.607,406,5357.601,235.6950073,Pomponio,23
407,1,6008322.681,1935814.1,407,5360.881583,237.723999,Pomponio,23
408,1,6008325.922,1935813.593,408,5364.162491,239.6230011,Pomponio,23
409,1,6008329.164,1935813.085,409,5367.443449,241.9060059,Pomponio,23
410,1,6008332.405,1935812.578,410,5370.724032,243.0980072,Pomponio,23
411,1,6008335.646,1935812.071,411,5374.00499,244.8339996,Pomponio,23
412,1,6008338.888,1935811.563,412,5377.285898,246.2519989,Pomponio,23
413,1,6008342.129,1935811.056,413,5380.566532,248.128006,Pomponio,23
414,1,6008345.371,1935810.549,414,5383.847439,250.8040009,Pomponio,23
415,1,6008348.612,1935810.041,415,5387.128397,255.9179993,Pomponio,23
416,1,6008351.853,1935809.534,416,5390.409305,257.2789917,Pomponio,23
417,1,6008355.095,1935809.026,417,5393.689939,258.5169983,Pomponio,23
418,1,6008358.336,1935808.519,418,5396.970846,259.9110107,Pomponio,23
419,1,6008361.578,1935808.012,419,5400.251804,260.3110046,Pomponio,23
420,1,6008364.819,1935807.504,420,5403.532388,260.7829895,Pomponio,23
421,1,6008368.06,1935806.997,421,5406.813295,261.8009949,Pomponio,23
422,1,6008371.302,1935806.49,422,5410.094253,265.5740051,Pomponio,23
423,1,6008374.543,1935805.982,423,5413.374837,266.3909912,Pomponio,23
424,1,6008377.784,1935805.475,424,5416.655795,267.1480103,Pomponio,23
425,1,6008381.026,1935804.968,425,5419.936702,268.3250122,Pomponio,23
426,1,6008384.267,1935804.46,426,5423.21766,269.3959961,Pomponio,23
427,1,6008387.508,1935803.953,427,5426.498244,270.1040039,Pomponio,23
428,1,6008390.75,1935803.445,428,5429.779202,272.2460022,Pomponio,23
429,1,6008393.991,1935802.938,429,5433.060109,272.9129944,Pomponio,23
430,1,6008397.232,1935802.431,430,5436.340743,273.4549866,Pomponio,23
431,1,6008400.474,1935801.923,431,5439.621651,273.3930054,Pomponio,23
432,1,6008403.715,1935801.416,432,5442.902558,273.4819946,Pomponio,23
433,1,6008406.956,1935800.909,433,5446.183192,274.0140076,Pomponio,23
434,1,6008410.198,1935800.401,434,5449.464099,273.7510071,Pomponio,23
435,1,6008413.439,1935799.894,435,5452.745058,274.7860107,Pomponio,23
436,1,6008416.681,1935799.387,436,5456.025965,273.5360107,Pomponio,23
437,1,6008419.922,1935798.879,437,5459.306599,273.4070129,Pomponio,23
438,1,6008423.163,1935798.372,438,5462.587507,273.8269958,Pomponio,23
439,1,6008426.405,1935797.864,439,5465.868465,275.5899963,Pomponio,23
440,1,6008429.646,1935797.357,440,5469.149048,276.1719971,Pomponio,23
441,1,6008432.887,1935796.85,441,5472.430006,280.0559998,Pomponio,23
442,1,6008436.129,1935796.342,442,5475.710914,279.4909973,Pomponio,23
443,1,6008439.37,1935795.835,443,5478.991548,280.2130127,Pomponio,23
444,1,6008442.611,1935795.328,444,5482.272455,281.4689941,Pomponio,23
445,1,6008445.853,1935794.82,445,5485.553362,282.4400024,Pomponio,23
446,1,6008449.094,1935794.313,446,5488.834321,281.1619873,Pomponio,23
447,1,6008452.336,1935793.806,447,5492.114904,281.7070007,Pomponio,23
448,1,6008455.577,1935793.298,448,5495.395862,285.5620117,Pomponio,23
449,1,6008458.818,1935792.791,449,5498.676769,286.0799866,Pomponio,23
450,1,6008462.06,1935792.283,450,5501.957403,288.2489929,Pomponio,23
451,1,6008465.301,1935791.776,451,5505.238311,288.9670105,Pomponio,23
452,1,6008468.543,1935791.268,452,5508.519269,289.9710083,Pomponio,23
453,1,6008471.784,1935790.761,453,5511.799852,292.803009,Pomponio,23
454,1,6008475.025,1935790.254,454,5515.080811,297.1340027,Pomponio,23
455,1,6008478.267,1935789.747,455,5518.361718,297.1329956,Pomponio,23
456,1,6008481.508,1935789.239,456,5521.642625,298.303009,Pomponio,23
457,1,6008484.749,1935788.732,457,5524.923259,298.4169922,Pomponio,23
458,1,6008487.991,1935788.225,458,5528.204167,299.7579956,Pomponio,23
459,1,6008491.232,1935787.717,459,5531.485125,300.5679932,Pomponio,23
460,1,6008494.473,1935787.21,460,5534.765708,301.197998,Pomponio,23
461,1,6008497.715,1935786.702,461,5538.046666,302.3519897,Pomponio,23
462,1,6008500.956,1935786.195,462,5541.327574,304.1199951,Pomponio,23
463,1,6008504.197,1935785.687,463,5544.608208,305.3890076,Pomponio,23
464,1,6008507.439,1935785.18,464,5547.889115,306.8710022,Pomponio,23
465,1,6008510.68,1935784.673,465,5551.170073,309.7969971,Pomponio,23
466,1,6008513.922,1935784.165,466,5554.450981,312.3770142,Pomponio,23
467,1,6008517.163,1935783.658,467,5557.731615,310.8789978,Pomponio,23
468,1,6008520.404,1935783.151,468,5561.012522,312.1839905,Pomponio,23
469,1,6008523.646,1935782.644,469,5564.29343,313.6499939,Pomponio,23
470,1,6008526.887,1935782.136,470,5567.574064,316.3909912,Pomponio,23
471,1,6008530.128,1935781.629,471,5570.854971,318.1990051,Pomponio,23
472,1,6008533.37,1935781.121,472,5574.135929,319.6459961,Pomponio,23
473,1,6008536.611,1935780.614,473,5577.416513,320.54599,Pomponio,23
474,1,6008539.852,1935780.106,474,5580.697471,322.822998,Pomponio,23
475,1,6008543.094,1935779.599,475,5583.978378,325.0150146,Pomponio,23
476,1,6008546.335,1935779.092,476,5587.259336,326.4830017,Pomponio,23
477,1,6008549.577,1935778.584,477,5590.53992,325.8510132,Pomponio,23
478,1,6008552.818,1935778.077,478,5593.820878,323.7409973,Pomponio,23
479,1,6008556.059,1935777.57,479,5597.101785,326.0750122,Pomponio,23
480,1,6008559.301,1935777.062,480,5600.382369,328.6329956,Pomponio,23
481,1,6008562.542,1935776.555,481,5603.663327,328.7219849,Pomponio,23
482,1,6008565.783,1935776.048,482,5606.944234,328.8869934,Pomponio,23
483,1,6008567.443,1935775.788,483,5608.6239,328.6300049,Pomponio,23
484,2,6003047.496,1936805.791,484,0,-50,Pomponio,23
485,2,6006993.476,1936240.867,485,3986.212684,3.256000042,Pomponio,23
486,2,6006996.723,1936240.402,486,3989.493486,3.247999907,Pomponio,23
487,2,6006999.971,1936239.938,487,3992.774288,3.263000011,Pomponio,23
488,2,6007003.219,1936239.472,488,3996.055137,3.375999928,Pomponio,23
489,2,6007006.466,1936239.007,489,3999.335939,3.242000103,Pomponio,23
490,2,6007009.714,1936238.543,490,4002.616741,3.275000095,Pomponio,23
491,2,6007012.962,1936238.078,491,4005.897543,3.582999945,Pomponio,23
492,2,6007016.209,1936237.613,492,4009.178345,3.506999969,Pomponio,23
493,2,6007019.457,1936237.148,493,4012.459193,3.525000095,Pomponio,23
494,2,6007022.705,1936236.683,494,4015.739995,3.436000109,Pomponio,23
495,2,6007025.953,1936236.218,495,4019.021122,3.546000004,Pomponio,23
496,2,6007029.201,1936235.753,496,4022.301924,3.437000036,Pomponio,23
497,2,6007032.448,1936235.288,497,4025.582726,3.28399992,Pomponio,23
498,2,6007035.696,1936234.823,498,4028.863575,3.407000065,Pomponio,23
499,2,6007038.944,1936234.358,499,4032.144377,3.437000036,Pomponio,23
500,2,6007042.191,1936233.893,500,4035.425179,3.678999901,Pomponio,23
501,2,6007045.439,1936233.428,501,4038.705981,3.361999989,Pomponio,23
502,2,6007048.687,1936232.963,502,4041.986783,3.596999884,Pomponio,23
503,2,6007051.934,1936232.498,503,4045.267631,3.743999958,Pomponio,23
504,2,6007055.182,1936232.033,504,4048.548433,3.625999928,Pomponio,23
505,2,6007058.43,1936231.568,505,4051.829235,3.760999918,Pomponio,23
506,2,6007061.678,1936231.103,506,4055.110037,3.759000063,Pomponio,23
507,2,6007064.925,1936230.638,507,4058.390839,3.726000071,Pomponio,23
508,2,6007068.173,1936230.173,508,4061.671688,3.849999905,Pomponio,23
509,2,6007071.421,1936229.708,509,4064.952814,3.77699995,Pomponio,23
510,2,6007074.669,1936229.243,510,4068.233616,3.874000072,Pomponio,23
511,2,6007077.916,1936228.778,511,4071.514418,3.875,Pomponio,23
512,2,6007081.164,1936228.314,512,4074.79522,3.937000036,Pomponio,23
513,2,6007084.412,1936227.848,513,4078.076069,4.017000198,Pomponio,23
514,2,6007087.659,1936227.383,514,4081.356871,3.999000072,Pomponio,23
515,2,6007090.907,1936226.919,515,4084.637673,4.136000156,Pomponio,23
516,2,6007094.155,1936226.454,516,4087.918475,4.632999897,Pomponio,23
517,2,6007097.403,1936225.989,517,4091.199277,5.875,Pomponio,23
518,2,6007100.65,1936225.524,518,4094.480079,6.739999771,Pomponio,23
519,2,6007103.898,1936225.059,519,4097.760927,7.093999863,Pomponio,23
520,2,6007107.146,1936224.594,520,4101.041729,7.034999847,Pomponio,23
521,2,6007110.393,1936224.129,521,4104.322531,7.116000175,Pomponio,23
522,2,6007113.641,1936223.664,522,4107.603333,6.84800005,Pomponio,23
523,2,6007116.889,1936223.199,523,4110.884135,9.039999962,Pomponio,23
524,2,6007120.137,1936222.734,524,4114.165309,9.475000381,Pomponio,23
525,2,6007123.384,1936222.269,525,4117.446111,11.8380003,Pomponio,23
526,2,6007126.632,1936221.804,526,4120.726913,14.90699959,Pomponio,23
527,2,6007129.88,1936221.339,527,4124.007715,18.72100067,Pomponio,23
528,2,6007133.128,1936220.874,528,4127.288517,23.37700081,Pomponio,23
529,2,6007136.375,1936220.409,529,4130.569365,28.54299927,Pomponio,23
530,2,6007139.623,1936219.944,530,4133.850167,37.82600021,Pomponio,23
531,2,6007142.871,1936219.479,531,4137.130969,37.82600021,Pomponio,23
532,2,6007146.118,1936219.014,532,4140.411771,40.14699936,Pomponio,23
533,2,6007149.366,1936218.549,533,4143.692573,42.21500015,Pomponio,23
534,2,6007152.614,1936218.084,534,4146.973422,44.89400101,Pomponio,23
535,2,6007155.861,1936217.619,535,4150.254224,46.54000092,Pomponio,23
536,2,6007159.109,1936217.154,536,4153.535026,48.61500168,Pomponio,23
537,2,6007162.357,1936216.69,537,4156.815828,54.02500153,Pomponio,23
538,2,6007165.605,1936216.225,538,4160.09663,55.09799957,Pomponio,23
539,2,6007168.853,1936215.759,539,4163.377803,56.17399979,Pomponio,23
540,2,6007172.1,1936215.295,540,4166.658605,56.96500015,Pomponio,23
541,2,6007175.348,1936214.83,541,4169.939407,57.22600174,Pomponio,23
542,2,6007178.596,1936214.365,542,4173.220209,57.81499863,Pomponio,23
543,2,6007181.843,1936213.9,543,4176.501011,58.61000061,Pomponio,23
544,2,6007185.091,1936213.435,544,4179.781859,61.03699875,Pomponio,23
545,2,6007188.339,1936212.97,545,4183.062661,61.8429985,Pomponio,23
546,2,6007191.586,1936212.505,546,4186.343463,61.92599869,Pomponio,23
547,2,6007194.834,1936212.04,547,4189.624265,61.81900024,Pomponio,23
548,2,6007198.082,1936211.575,548,4192.905067,61.38600159,Pomponio,23
549,2,6007201.33,1936211.11,549,4196.185916,61.06999969,Pomponio,23
550,2,6007204.577,1936210.645,550,4199.466718,61.15000153,Pomponio,23
551,2,6007207.825,1936210.18,551,4202.74752,62.23600006,Pomponio,23
552,2,6007211.073,1936209.715,552,4206.028322,61.47299957,Pomponio,23
553,2,6007214.321,1936209.25,553,4209.309449,60.27700043,Pomponio,23
554,2,6007217.568,1936208.785,554,4212.590251,58.6570015,Pomponio,23
555,2,6007220.816,1936208.32,555,4215.871099,56.89599991,Pomponio,23
556,2,6007224.064,1936207.855,556,4219.151901,55.14699936,Pomponio,23
557,2,6007227.311,1936207.39,557,4222.432703,53.73799896,Pomponio,23
558,2,6007230.559,1936206.925,558,4225.713505,54.0320015,Pomponio,23
559,2,6007233.807,1936206.461,559,4228.994307,52.68199921,Pomponio,23
560,2,6007237.055,1936205.995,560,4232.275156,52.08200073,Pomponio,23
561,2,6007240.302,1936205.53,561,4235.555958,51.39699936,Pomponio,23
562,2,6007243.55,1936205.066,562,4238.83676,50.37099838,Pomponio,23
563,2,6007246.798,1936204.601,563,4242.117562,48.98899841,Pomponio,23
564,2,6007250.045,1936204.136,564,4245.398364,47.46900177,Pomponio,23
565,2,6007253.293,1936203.671,565,4248.679212,47.1570015,Pomponio,23
566,2,6007256.541,1936203.206,566,4251.960014,44.79600143,Pomponio,23
567,2,6007259.788,1936202.741,567,4255.240816,42.9070015,Pomponio,23
568,2,6007263.036,1936202.276,568,4258.521943,40.27000046,Pomponio,23
569,2,6007266.284,1936201.811,569,4261.802745,37.44400024,Pomponio,23
570,2,6007269.532,1936201.346,570,4265.083593,34.68399811,Pomponio,23
571,2,6007272.78,1936200.881,571,4268.364395,31.27599907,Pomponio,23
572,2,6007276.027,1936200.416,572,4271.645197,28.48900032,Pomponio,23
573,2,6007279.275,1936199.951,573,4274.925999,29.14500046,Pomponio,23
574,2,6007282.523,1936199.486,574,4278.206801,27.8939991,Pomponio,23
575,2,6007285.77,1936199.021,575,4281.48765,26.6970005,Pomponio,23
576,2,6007289.018,1936198.556,576,4284.768452,24.63800049,Pomponio,23
577,2,6007292.266,1936198.091,577,4288.049254,21.30699921,Pomponio,23
578,2,6007295.513,1936197.626,578,4291.330056,18.68499947,Pomponio,23
579,2,6007298.761,1936197.161,579,4294.610858,17.97400093,Pomponio,23
580,2,6007302.009,1936196.696,580,4297.891706,19.16900063,Pomponio,23
581,2,6007305.256,1936196.231,581,4301.172508,20.80599976,Pomponio,23
582,2,6007308.505,1936195.766,582,4304.453635,22.40200043,Pomponio,23
583,2,6007311.752,1936195.301,583,4307.734437,24.99600029,Pomponio,23
584,2,6007315,1936194.837,584,4311.015239,26.61700058,Pomponio,23
585,2,6007318.248,1936194.371,585,4314.296088,28.85199928,Pomponio,23
586,2,6007321.495,1936193.906,586,4317.57689,32.31000137,Pomponio,23
587,2,6007324.743,1936193.442,587,4320.857692,32.44900131,Pomponio,23
588,2,6007327.991,1936192.977,588,4324.138494,35.57500076,Pomponio,23
589,2,6007331.238,1936192.512,589,4327.419296,39.26599884,Pomponio,23
590,2,6007334.486,1936192.047,590,4330.700098,42.17399979,Pomponio,23
591,2,6007337.734,1936191.582,591,4333.980946,45.14899826,Pomponio,23
592,2,6007340.981,1936191.117,592,4337.261748,48.01599884,Pomponio,23
593,2,6007344.229,1936190.652,593,4340.54255,50.87599945,Pomponio,23
594,2,6007347.477,1936190.187,594,4343.823352,52.93700027,Pomponio,23
595,2,6007350.725,1936189.722,595,4347.104154,55.08399963,Pomponio,23
596,2,6007353.972,1936189.257,596,4350.385003,56.32600021,Pomponio,23
597,2,6007357.22,1936188.792,597,4353.666129,57.0909996,Pomponio,23
598,2,6007360.468,1936188.327,598,4356.946931,58.49700165,Pomponio,23
599,2,6007363.716,1936187.862,599,4360.227733,60.30500031,Pomponio,23
600,2,6007366.963,1936187.397,600,4363.508535,62.34199905,Pomponio,23
601,2,6007370.211,1936186.932,601,4366.789384,64.16899872,Pomponio,23
602,2,6007373.459,1936186.467,602,4370.070186,66.04199982,Pomponio,23
603,2,6007376.706,1936186.002,603,4373.350988,67.83499908,Pomponio,23
604,2,6007379.954,1936185.537,604,4376.63179,68.79399872,Pomponio,23
605,2,6007383.202,1936185.073,605,4379.912592,70.6190033,Pomponio,23
606,2,6007386.45,1936184.607,606,4383.19344,72.05200195,Pomponio,23
607,2,6007389.697,1936184.142,607,4386.474242,74.41500092,Pomponio,23
608,2,6007392.945,1936183.677,608,4389.755044,76.94999695,Pomponio,23
609,2,6007396.193,1936183.213,609,4393.035846,79.00499725,Pomponio,23
610,2,6007399.44,1936182.748,610,4396.316648,81.10199738,Pomponio,23
611,2,6007402.688,1936182.282,611,4399.597822,83.37200165,Pomponio,23
612,2,6007405.936,1936181.818,612,4402.878624,85.76200104,Pomponio,23
613,2,6007409.184,1936181.353,613,4406.159426,87.20899963,Pomponio,23
614,2,6007412.431,1936180.888,614,4409.440228,89.17299652,Pomponio,23
615,2,6007415.679,1936180.423,615,4412.72103,91.96600342,Pomponio,23
616,2,6007418.927,1936179.958,616,4416.001878,92.45400238,Pomponio,23
617,2,6007422.175,1936179.493,617,4419.28268,91.16899872,Pomponio,23
618,2,6007425.422,1936179.028,618,4422.563482,90.16500092,Pomponio,23
619,2,6007428.67,1936178.563,619,4425.844284,90.40499878,Pomponio,23
620,2,6007431.918,1936178.098,620,4429.125086,90.59200287,Pomponio,23
621,2,6007435.165,1936177.633,621,4432.405935,90.85600281,Pomponio,23
622,2,6007438.413,1936177.168,622,4435.686737,90.99199677,Pomponio,23
623,2,6007441.661,1936176.703,623,4438.967539,90.68000031,Pomponio,23
624,2,6007444.908,1936176.238,624,4442.248341,90.97000122,Pomponio,23
625,2,6007448.156,1936175.773,625,4445.529143,90.93399811,Pomponio,23
626,2,6007451.404,1936175.308,626,4448.81027,90.61699677,Pomponio,23
627,2,6007454.652,1936174.843,627,4452.091118,90.82800293,Pomponio,23
628,2,6007457.9,1936174.378,628,4455.37192,90.62400055,Pomponio,23
629,2,6007461.147,1936173.913,629,4458.652722,90.66600037,Pomponio,23
630,2,6007464.395,1936173.449,630,4461.933524,90.55000305,Pomponio,23
631,2,6007467.643,1936172.984,631,4465.214326,91.28199768,Pomponio,23
632,2,6007470.89,1936172.518,632,4468.495175,92.58999634,Pomponio,23
633,2,6007474.138,1936172.053,633,4471.775976,92.58999634,Pomponio,23
634,2,6007477.386,1936171.589,634,4475.056779,94.68299866,Pomponio,23
635,2,6007480.633,1936171.124,635,4478.337581,96.5510025,Pomponio,23
636,2,6007483.881,1936170.659,636,4481.618382,100.5039978,Pomponio,23
637,2,6007487.129,1936170.194,637,4484.899231,104.0800018,Pomponio,23
638,2,6007490.377,1936169.729,638,4488.180033,108.3399963,Pomponio,23
639,2,6007493.624,1936169.264,639,4491.460835,112.6100006,Pomponio,23
640,2,6007496.872,1936168.799,640,4494.741637,115.9369965,Pomponio,23
641,2,6007500.12,1936168.334,641,4498.022764,118.3779984,Pomponio,23
